,index,Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp,Accuracy,DisplayedDyad
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake_ad,F,15,h,g,3,False,3
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake_ad,M,7,h,h,3,True,37
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,TRUE,F,10,g,g,2,True,52
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake_ad,F,11,h,g,3,False,13
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,TRUE,F,9,g,h,3,False,47
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,TRUE,F,13,g,g,4,True,21
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,TRUE,F,26,g,g,4,True,1
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake_wd,F,9,h,h,3,True,45
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,TRUE,F,10,g,g,3,True,19
898,40,2023-07-07 17:31:48.657773,5,27,f,41,1,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake_wd,M,12,h,h,2,True,37
899,41,2023-07-07 17:31:48.657773,5,27,f,42,1,va,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,./stim/processed_extracts/audio/60/55_3_59_2_audio.wav,M16,F15,59,55,2,3,fake_ad,M,7,h,h,2,True,60
900,42,2023-07-07 17:31:48.657773,5,27,f,43,1,va,./stim/processed_extracts/fake/60\4_6_va.mov,./stim/processed_extracts/audio/60/4_6_audio.wav,M16,F15,60,60,4,6,fake_wd,M,9,h,h,2,True,60
901,43,2023-07-07 17:31:48.657773,5,27,f,44,1,va,./stim/processed_extracts/fake_ad/40\31_2_34_1_va.mov,./stim/processed_extracts/audio/40/31_2_34_1_audio.wav,M10,F10,31,34,2,1,fake_ad,M,7,h,h,3,True,40
902,44,2023-07-07 17:31:48.657773,5,27,f,45,1,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,h,3,False,16
903,45,2023-07-07 17:31:48.657773,5,27,f,46,1,va,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,F8,M9,36,30,7,2,fake_ad,F,7,h,h,2,True,29
904,46,2023-07-07 17:31:48.657773,5,27,f,47,1,va,./stim/processed_extracts/true/59\3_va.mov,./stim/processed_extracts/audio/59/3_audio.wav,M16,F14,59,59,3,3,TRUE,M,10,g,g,4,True,59
905,47,2023-07-07 17:31:48.657773,5,27,f,48,1,va,./stim/processed_extracts/true/60\1_va.mov,./stim/processed_extracts/audio/60/1_audio.wav,M16,F15,60,60,1,1,TRUE,M,6,g,h,2,False,60
906,48,2023-07-07 17:31:48.657773,5,27,f,49,1,va,./stim/processed_extracts/true/45\3_va.mov,./stim/processed_extracts/audio/45/3_audio.wav,M13,F12,45,45,3,3,TRUE,M,7,g,h,3,False,45
907,49,2023-07-07 17:31:48.657773,5,27,f,50,1,va,./stim/processed_extracts/fake/8\4_5_va.mov,./stim/processed_extracts/audio/8/4_5_audio.wav,F4,M4,8,8,4,5,fake_wd,F,9,h,h,3,True,8
908,50,2023-07-07 17:31:48.657773,5,27,f,51,1,va,./stim/processed_extracts/fake/3\4_8_va.mov,./stim/processed_extracts/audio/3/4_8_audio.wav,F2,M1,3,3,8,4,fake_wd,F,12,h,h,3,True,3
909,51,2023-07-07 17:31:48.657773,5,27,f,52,1,va,./stim/processed_extracts/true/15\2_va.mov,./stim/processed_extracts/audio/15/2_audio.wav,M2,F3,15,15,2,2,TRUE,M,13,g,g,3,True,15
910,52,2023-07-07 17:31:48.657773,5,27,f,53,1,va,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,F13,M14,47,55,4,2,fake_ad,F,8,h,g,4,False,48
911,53,2023-07-07 17:31:48.657773,5,27,f,54,1,va,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,F12,M16,46,56,3,5,fake_ad,F,12,h,g,3,False,52
912,54,2023-07-07 17:31:48.657773,5,27,f,55,1,va,./stim/processed_extracts/true/5\1_va.mov,./stim/processed_extracts/audio/5/1_audio.wav,F1,M3,5,5,1,1,TRUE,F,19,g,g,3,True,5
913,55,2023-07-07 17:31:48.657773,5,27,f,56,1,va,./stim/processed_extracts/fake/36\1_6_va.mov,./stim/processed_extracts/audio/36/1_6_audio.wav,F8,M11,36,36,1,6,fake_wd,F,8,h,h,1,True,36
914,56,2023-07-07 17:31:48.657773,5,27,f,57,1,va,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,F3,M4,6,8,1,2,fake_ad,F,7,h,h,4,True,7
915,57,2023-07-07 17:31:48.657773,5,27,f,58,1,va,./stim/processed_extracts/fake/49\2_5_va.mov,./stim/processed_extracts/audio/49/2_5_audio.wav,M15,F12,49,49,2,5,fake_wd,M,9,h,h,4,True,49
916,58,2023-07-07 17:31:48.657773,5,27,f,59,1,va,./stim/processed_extracts/fake_ad/4\10_1_11_3_va.mov,./stim/processed_extracts/audio/4/10_1_11_3_audio.wav,M2,F2,11,10,3,1,fake_ad,M,11,h,g,3,False,4
917,59,2023-07-07 17:31:48.657773,5,27,f,60,1,va,./stim/processed_extracts/true/11\9_va.mov,./stim/processed_extracts/audio/11/9_audio.wav,F4,M2,11,11,9,9,TRUE,F,19,g,h,3,False,11
918,60,2023-07-07 17:31:48.657773,5,27,f,61,1,va,./stim/processed_extracts/fake/4\3_9_va.mov,./stim/processed_extracts/audio/4/3_9_audio.wav,M2,F2,4,4,9,3,fake_wd,M,11,h,g,4,False,4
919,61,2023-07-07 17:31:48.657773,5,27,f,62,1,va,./stim/processed_extracts/true/15\1_va.mov,./stim/processed_extracts/audio/15/1_audio.wav,M2,F3,15,15,1,1,TRUE,M,8,g,h,3,False,15
920,62,2023-07-07 17:31:48.657773,5,27,f,63,1,va,./stim/processed_extracts/true/29\1_va.mov,./stim/processed_extracts/audio/29/1_audio.wav,M9,F8,29,29,1,1,TRUE,M,6,g,g,1,True,29
921,63,2023-07-07 17:31:48.657773,5,27,f,64,1,va,./stim/processed_extracts/true/24\4_va.mov,./stim/processed_extracts/audio/24/4_audio.wav,F5,M8,24,24,4,4,TRUE,F,8,g,h,2,False,24
922,64,2023-07-07 17:31:48.657773,5,27,f,65,1,va,./stim/processed_extracts/true/50\1_va.mov,./stim/processed_extracts/audio/50/1_audio.wav,F14,M13,50,50,1,1,TRUE,F,8,g,h,3,False,50
923,65,2023-07-07 17:31:48.657773,5,27,f,66,1,va,./stim/processed_extracts/true/34\5_va.mov,./stim/processed_extracts/audio/34/5_audio.wav,F10,M9,34,34,5,5,TRUE,F,16,g,g,3,True,34
924,0,2023-10-05 12:43:48.030859,6,23,m,1,2,va,./stim/processed_extracts/true/9\2_va.mov,./stim/processed_extracts/audio/9/2_audio.wav,M4,F1,9,9,2,2,TRUE,M,6,g,g,2,True,9
925,1,2023-10-05 12:43:48.030859,6,23,m,2,2,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake_wd,M,12,h,g,2,False,55
926,2,2023-10-05 12:43:48.030859,6,23,m,3,2,va,./stim/processed_extracts/true/54\5_va.mov,./stim/processed_extracts/audio/54/5_audio.wav,F15,M13,54,54,5,5,TRUE,F,8,g,h,1,False,54
927,3,2023-10-05 12:43:48.030859,6,23,m,4,2,va,./stim/processed_extracts/true/41\1_va.mov,./stim/processed_extracts/audio/41/1_audio.wav,F11,M11,41,41,1,1,TRUE,F,9,g,h,2,False,41
928,4,2023-10-05 12:43:48.030859,6,23,m,5,2,va,./stim/processed_extracts/true/36\3_va.mov,./stim/processed_extracts/audio/36/3_audio.wav,F8,M11,36,36,3,3,TRUE,F,9,g,g,3,True,36
929,5,2023-10-05 12:43:48.031871,6,23,m,6,2,va,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,./stim/processed_extracts/audio/49/52_1_58_4_audio.wav,M15,F12,58,52,4,1,fake_ad,M,7,h,h,1,True,49
930,6,2023-10-05 12:43:48.031871,6,23,m,7,2,va,./stim/processed_extracts/true/12\3_va.mov,./stim/processed_extracts/audio/12/3_audio.wav,F4,M1,12,12,3,3,TRUE,F,13,g,g,1,True,12
931,7,2023-10-05 12:43:48.031871,6,23,m,8,2,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake_ad,F,11,h,h,4,True,13
932,8,2023-10-05 12:43:48.031871,6,23,m,9,2,va,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,./stim/processed_extracts/audio/10/4_8_8_6_audio.wav,F2,M4,4,8,8,6,fake_ad,F,11,h,h,4,True,10
933,9,2023-10-05 12:43:48.031871,6,23,m,10,2,va,./stim/processed_extracts/fake/54\7_8_va.mov,./stim/processed_extracts/audio/54/7_8_audio.wav,M13,F15,54,54,7,8,fake_wd,M,10,h,h,1,True,54
934,10,2023-10-05 12:43:48.031871,6,23,m,11,2,va,./stim/processed_extracts/true/56\1_va.mov,./stim/processed_extracts/audio/56/1_audio.wav,M16,F13,56,56,1,1,TRUE,M,7,g,g,3,True,56
935,11,2023-10-05 12:43:48.031871,6,23,m,12,2,va,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,F15,M14,60,48,2,7,fake_ad,F,11,h,h,2,True,55
936,12,2023-10-05 12:43:48.031871,6,23,m,13,2,va,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,M12,F10,42,43,1,1,fake_ad,M,11,h,h,1,True,44
937,13,2023-10-05 12:43:48.031871,6,23,m,14,2,va,./stim/processed_extracts/true/53\1_va.mov,./stim/processed_extracts/audio/53/1_audio.wav,F13,M15,53,53,1,1,TRUE,F,7,g,g,3,True,53
938,14,2023-10-05 12:43:48.031871,6,23,m,15,2,va,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,M15,F15,49,60,6,7,fake_ad,M,17,h,h,2,True,58
939,15,2023-10-05 12:43:48.031871,6,23,m,16,2,va,./stim/processed_extracts/true/55\1_va.mov,./stim/processed_extracts/audio/55/1_audio.wav,F15,M14,55,55,1,1,TRUE,F,14,g,g,2,True,55
940,16,2023-10-05 12:43:48.031871,6,23,m,17,2,va,./stim/processed_extracts/fake/3\4_8_va.mov,./stim/processed_extracts/audio/3/4_8_audio.wav,F2,M1,3,3,8,4,fake_wd,F,12,h,h,4,True,3
941,17,2023-10-05 12:43:48.031871,6,23,m,18,2,va,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,./stim/processed_extracts/audio/57/49_4_51_2_audio.wav,M15,F14,49,51,4,2,fake_ad,M,7,h,g,2,False,57
942,18,2023-10-05 12:43:48.032856,6,23,m,19,2,va,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,M2,F3,4,14,2,4,fake_ad,M,9,h,h,4,True,15
943,19,2023-10-05 12:43:48.032856,6,23,m,20,2,va,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,./stim/processed_extracts/audio/1/2_4_3_3_audio.wav,F1,M1,2,3,4,3,fake_ad,F,10,h,h,4,True,1
944,20,2023-10-05 12:43:48.032856,6,23,m,21,2,va,./stim/processed_extracts/true/11\8_va.mov,./stim/processed_extracts/audio/11/8_audio.wav,M2,F4,11,11,8,8,TRUE,M,24,g,h,1,False,11
945,21,2023-10-05 12:43:48.032856,6,23,m,22,2,va,./stim/processed_extracts/fake/32\2_5_va.mov,./stim/processed_extracts/audio/32/2_5_audio.wav,F9,M10,32,32,5,2,fake_wd,F,6,h,g,1,False,32
946,22,2023-10-05 12:43:48.032856,6,23,m,23,2,va,./stim/processed_extracts/true/24\3_va.mov,./stim/processed_extracts/audio/24/3_audio.wav,F5,M8,24,24,3,3,TRUE,F,10,g,g,1,True,24
947,23,2023-10-05 12:43:48.032856,6,23,m,24,2,va,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,F13,M14,47,55,4,2,fake_ad,F,8,h,g,3,False,48
948,24,2023-10-05 12:43:48.032856,6,23,m,25,2,va,./stim/processed_extracts/fake/13\1_4_va.mov,./stim/processed_extracts/audio/13/1_4_audio.wav,M3,F4,13,13,4,1,fake_wd,M,14,h,h,1,True,13
949,25,2023-10-05 12:43:48.032856,6,23,m,26,2,va,./stim/processed_extracts/true/49\1_va.mov,./stim/processed_extracts/audio/49/1_audio.wav,F12,M15,49,49,1,1,TRUE,F,9,g,h,1,False,49
950,26,2023-10-05 12:43:48.032856,6,23,m,27,2,va,./stim/processed_extracts/true/58\5_va.mov,./stim/processed_extracts/audio/58/5_audio.wav,F15,M15,58,58,5,5,TRUE,F,10,g,h,2,False,58
951,27,2023-10-05 12:43:48.032856,6,23,m,28,2,va,./stim/processed_extracts/true/21\2_va.mov,./stim/processed_extracts/audio/21/2_audio.wav,M7,F5,21,21,2,2,TRUE,M,15,g,h,2,False,21
952,28,2023-10-05 12:43:48.032856,6,23,m,29,2,va,./stim/processed_extracts/fake/53\3_4_va.mov,./stim/processed_extracts/audio/53/3_4_audio.wav,M15,F13,53,53,3,4,fake_wd,M,13,h,h,3,True,53
953,29,2023-10-05 12:43:48.032856,6,23,m,30,2,va,./stim/processed_extracts/true/35\5_va.mov,./stim/processed_extracts/audio/35/5_audio.wav,F9,M11,35,35,5,5,TRUE,F,7,g,g,1,True,35
954,30,2023-10-05 12:43:48.032856,6,23,m,31,2,va,./stim/processed_extracts/fake/1\1_2_va.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,M1,F1,1,1,1,2,fake_wd,M,17,h,h,3,True,1
955,31,2023-10-05 12:43:48.032856,6,23,m,32,2,va,./stim/processed_extracts/fake/11\1_2_va.mov,./stim/processed_extracts/audio/11/1_2_audio.wav,M2,F4,11,11,1,2,fake_wd,M,7,h,h,2,True,11
956,32,2023-10-05 12:43:48.032856,6,23,m,33,2,va,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,./stim/processed_extracts/audio/19/17_2_25_2_audio.wav,M6,F6,17,25,2,2,fake_ad,M,10,h,g,1,False,19
957,33,2023-10-05 12:43:48.033870,6,23,m,34,2,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,TRUE,F,12,g,h,3,False,44
958,34,2023-10-05 12:43:48.033870,6,23,m,35,2,va,./stim/processed_extracts/true/13\2_va.mov,./stim/processed_extracts/audio/13/2_audio.wav,F4,M3,13,13,2,2,TRUE,F,12,g,h,4,False,13
959,35,2023-10-05 12:43:48.033870,6,23,m,36,2,va,./stim/processed_extracts/true/55\6_va.mov,./stim/processed_extracts/audio/55/6_audio.wav,M14,F15,55,55,6,6,TRUE,M,9,g,h,1,False,55
960,36,2023-10-05 12:43:48.033870,6,23,m,37,2,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,h,2,False,16
961,37,2023-10-05 12:43:48.033870,6,23,m,38,2,va,./stim/processed_extracts/true/48\5_va.mov,./stim/processed_extracts/audio/48/5_audio.wav,M14,F13,48,48,5,5,TRUE,M,12,g,h,2,False,48
962,38,2023-10-05 12:43:48.033870,6,23,m,39,2,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,TRUE,M,8,g,g,1,True,43
963,39,2023-10-05 12:43:48.033870,6,23,m,40,2,va,./stim/processed_extracts/true/8\1_va.mov,./stim/processed_extracts/audio/8/1_audio.wav,M4,F4,8,8,1,1,TRUE,M,7,g,h,2,False,8
964,40,2023-10-05 12:43:48.033870,6,23,m,41,2,va,./stim/processed_extracts/fake/19\2_5_va.mov,./stim/processed_extracts/audio/19/2_5_audio.wav,M6,F6,19,19,2,5,fake_wd,M,8,h,h,3,True,19
965,41,2023-10-05 12:43:48.033870,6,23,m,42,2,va,./stim/processed_extracts/true/57\3_va.mov,./stim/processed_extracts/audio/57/3_audio.wav,M15,F14,57,57,3,3,TRUE,M,13,g,g,3,True,57
966,42,2023-10-05 12:43:48.033870,6,23,m,43,2,va,./stim/processed_extracts/true/59\3_va.mov,./stim/processed_extracts/audio/59/3_audio.wav,M16,F14,59,59,3,3,TRUE,M,10,g,h,1,False,59
967,43,2023-10-05 12:43:48.033870,6,23,m,44,2,va,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,M2,F4,15,12,4,4,fake_ad,M,11,h,h,1,True,11
968,44,2023-10-05 12:43:48.033870,6,23,m,45,2,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake_wd,F,9,h,h,1,True,45
969,45,2023-10-05 12:43:48.033870,6,23,m,46,2,va,./stim/processed_extracts/fake/49\2_5_va.mov,./stim/processed_extracts/audio/49/2_5_audio.wav,M15,F12,49,49,2,5,fake_wd,M,9,h,g,3,False,49
970,46,2023-10-05 12:43:48.033870,6,23,m,47,2,va,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,F2,M3,10,13,4,3,fake_ad,F,8,h,g,4,False,16
971,47,2023-10-05 12:43:48.033870,6,23,m,48,2,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake_wd,M,7,h,g,1,False,24
972,48,2023-10-05 12:43:48.033870,6,23,m,49,2,va,./stim/processed_extracts/fake/40\5_8_va.mov,./stim/processed_extracts/audio/40/5_8_audio.wav,M10,F10,40,40,8,5,fake_wd,M,10,h,h,1,True,40
973,49,2023-10-05 12:43:48.034870,6,23,m,50,2,va,./stim/processed_extracts/fake_ad/41\36_5_42_2_va.mov,./stim/processed_extracts/audio/41/36_5_42_2_audio.wav,M11,F11,36,42,5,2,fake_ad,M,12,h,g,1,False,41
974,50,2023-10-05 12:43:48.034870,6,23,m,51,2,va,./stim/processed_extracts/fake/35\1_3_va.mov,./stim/processed_extracts/audio/35/1_3_audio.wav,F9,M11,35,35,3,1,fake_wd,F,11,h,h,3,True,35
975,51,2023-10-05 12:43:48.034870,6,23,m,52,2,va,./stim/processed_extracts/fake/15\3_5_va.mov,./stim/processed_extracts/audio/15/3_5_audio.wav,M2,F3,15,15,5,3,fake_wd,M,17,h,h,3,True,15
976,52,2023-10-05 12:43:48.034870,6,23,m,53,2,va,./stim/processed_extracts/true/58\3_va.mov,./stim/processed_extracts/audio/58/3_audio.wav,F15,M15,58,58,3,3,TRUE,F,9,g,h,1,False,58
977,53,2023-10-05 12:43:48.034870,6,23,m,54,2,va,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,F13,M15,47,49,2,3,fake_ad,F,7,h,g,2,False,53
978,54,2023-10-05 12:43:48.034870,6,23,m,55,2,va,./stim/processed_extracts/fake/48\2_6_va.mov,./stim/processed_extracts/audio/48/2_6_audio.wav,F13,M14,48,48,2,6,fake_wd,F,8,h,g,1,False,48
979,55,2023-10-05 12:43:48.034870,6,23,m,56,2,va,./stim/processed_extracts/true/26\4_va.mov,./stim/processed_extracts/audio/26/4_audio.wav,F6,M8,26,26,4,4,TRUE,F,10,g,g,3,True,26
980,56,2023-10-05 12:43:48.034870,6,23,m,57,2,va,./stim/processed_extracts/true/18\4_va.mov,./stim/processed_extracts/audio/18/4_audio.wav,M5,F5,18,18,4,4,TRUE,M,9,g,g,1,True,18
981,57,2023-10-05 12:43:48.034870,6,23,m,58,2,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,TRUE,F,10,g,g,4,True,19
982,58,2023-10-05 12:43:48.034870,6,23,m,59,2,va,./stim/processed_extracts/fake/58\1_2_va.mov,./stim/processed_extracts/audio/58/1_2_audio.wav,M15,F15,58,58,1,2,fake_wd,M,14,h,g,3,False,58
983,59,2023-10-05 12:43:48.034870,6,23,m,60,2,va,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,F9,M10,30,31,1,6,fake_ad,F,9,h,g,1,False,32
984,60,2023-10-05 12:43:48.034870,6,23,m,61,2,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,TRUE,F,26,g,g,1,True,1
985,61,2023-10-05 12:43:48.034870,6,23,m,62,2,va,./stim/processed_extracts/true/34\7_va.mov,./stim/processed_extracts/audio/34/7_audio.wav,F10,M9,34,34,7,7,TRUE,F,9,g,g,2,True,34
986,62,2023-10-05 12:43:48.034870,6,23,m,63,2,va,./stim/processed_extracts/true/10\5_va.mov,./stim/processed_extracts/audio/10/5_audio.wav,F2,M4,10,10,5,5,TRUE,F,12,g,g,1,True,10
987,63,2023-10-05 12:43:48.035855,6,23,m,64,2,va,./stim/processed_extracts/true/45\3_va.mov,./stim/processed_extracts/audio/45/3_audio.wav,M13,F12,45,45,3,3,TRUE,M,7,g,h,2,False,45
988,64,2023-10-05 12:43:48.035855,6,23,m,65,2,va,./stim/processed_extracts/true/32\3_va.mov,./stim/processed_extracts/audio/32/3_audio.wav,F9,M10,32,32,3,3,TRUE,F,11,g,g,1,True,32
989,65,2023-10-05 12:43:48.035855,6,23,m,66,2,va,./stim/processed_extracts/true/40\4_va.mov,./stim/processed_extracts/audio/40/4_audio.wav,F10,M10,40,40,4,4,TRUE,F,15,g,h,1,False,40
990,0,2023-10-05 12:23:32.862378,7,59,m,1,1,va,./stim/processed_extracts/fake/18\1_3_va.mov,./stim/processed_extracts/audio/18/1_3_audio.wav,F5,M5,18,18,1,3,fake_wd,F,9,h,h,2,True,18
991,1,2023-10-05 12:23:32.863378,7,59,m,2,1,va,./stim/processed_extracts/true/43\6_va.mov,./stim/processed_extracts/audio/43/6_audio.wav,F10,M11,43,43,6,6,TRUE,F,7,g,g,3,True,43
992,2,2023-10-05 12:23:32.863378,7,59,m,3,1,va,./stim/processed_extracts/true/8\1_va.mov,./stim/processed_extracts/audio/8/1_audio.wav,M4,F4,8,8,1,1,TRUE,M,7,g,g,4,True,8
993,3,2023-10-05 12:23:32.863378,7,59,m,4,1,va,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,F9,M10,30,31,1,6,fake_ad,F,9,h,g,2,False,32
994,4,2023-10-05 12:23:32.863378,7,59,m,5,1,va,./stim/processed_extracts/true/15\1_va.mov,./stim/processed_extracts/audio/15/1_audio.wav,M2,F3,15,15,1,1,TRUE,M,8,g,g,3,True,15
995,5,2023-10-05 12:23:32.863378,7,59,m,6,1,va,./stim/processed_extracts/true/40\4_va.mov,./stim/processed_extracts/audio/40/4_audio.wav,F10,M10,40,40,4,4,TRUE,F,15,g,g,3,True,40
996,6,2023-10-05 12:23:32.863378,7,59,m,7,1,va,./stim/processed_extracts/fake/29\2_4_va.mov,./stim/processed_extracts/audio/29/2_4_audio.wav,M9,F8,29,29,4,2,fake_wd,M,8,h,h,2,True,29
997,7,2023-10-05 12:23:32.863378,7,59,m,8,1,va,./stim/processed_extracts/true/13\6_va.mov,./stim/processed_extracts/audio/13/6_audio.wav,F4,M3,13,13,6,6,TRUE,F,18,g,g,3,True,13
998,8,2023-10-05 12:23:32.863378,7,59,m,9,1,va,./stim/processed_extracts/true/21\2_va.mov,./stim/processed_extracts/audio/21/2_audio.wav,M7,F5,21,21,2,2,TRUE,M,15,g,h,2,False,21
999,9,2023-10-05 12:23:32.863378,7,59,m,10,1,va,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,h,g,3,False,21
1000,10,2023-10-05 12:23:32.863378,7,59,m,11,1,va,./stim/processed_extracts/true/3\7_va.mov,./stim/processed_extracts/audio/3/7_audio.wav,F2,M1,3,3,7,7,TRUE,F,7,g,g,2,True,3
1001,11,2023-10-05 12:23:32.863378,7,59,m,12,1,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,g,3,True,16
1002,12,2023-10-05 12:23:32.863378,7,59,m,13,1,va,./stim/processed_extracts/true/32\3_va.mov,./stim/processed_extracts/audio/32/3_audio.wav,F9,M10,32,32,3,3,TRUE,F,11,g,g,3,True,32
1003,13,2023-10-05 12:23:32.863378,7,59,m,14,1,va,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,M2,F4,15,12,4,4,fake_ad,M,11,h,h,2,True,11
1004,14,2023-10-05 12:23:32.863378,7,59,m,15,1,va,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,M14,F14,55,50,5,2,fake_ad,M,14,h,h,2,True,51
1005,15,2023-10-05 12:23:32.863378,7,59,m,16,1,va,./stim/processed_extracts/true/46\2_va.mov,./stim/processed_extracts/audio/46/2_audio.wav,F12,M14,46,46,2,2,TRUE,F,8,g,h,3,False,46
1006,16,2023-10-05 12:23:32.863378,7,59,m,17,1,va,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,F13,M14,47,55,4,2,fake_ad,F,8,h,g,3,False,48
