,trial,condition,listener_au,duration,dyad,times_presented,model_performance,subject_accuracy,confidence,genuineness
222,./stim/processed_extracts/true/14\2_va.mov,true,AU15,7,14,5,0.16039092618297837,0.4,2.6,0.4
223,./stim/processed_extracts/true/14\3_va.mov,true,AU15,15,14,8,0.2858028471678273,0.625,3.375,0.625
224,./stim/processed_extracts/true/15\1_va.mov,true,AU15,8,15,6,0.13683723994169553,0.5,3.3333333333333335,0.5
225,./stim/processed_extracts/true/15\2_va.mov,true,AU15,13,15,6,-0.01906100268008945,1.0,2.8333333333333335,1.0
226,./stim/processed_extracts/true/16\3_va.mov,true,AU15,6,16,6,-0.004513854418820536,0.8333333333333334,2.3333333333333335,0.8333333333333334
227,./stim/processed_extracts/true/16\4_va.mov,true,AU15,7,16,10,-0.12998551666140593,0.4,2.3,0.4
228,./stim/processed_extracts/true/18\4_va.mov,true,AU15,9,18,5,0.015909733998659838,0.4,2.8,0.4
229,./stim/processed_extracts/true/19\1_va.mov,true,AU15,7,19,9,0.24596277647922982,0.5555555555555556,3.111111111111111,0.5555555555555556
230,./stim/processed_extracts/true/19\4_va.mov,true,AU15,10,19,7,-0.42478840377405386,1.0,3.2857142857142856,1.0
231,./stim/processed_extracts/true/21\2_va.mov,true,AU15,15,21,8,-0.15514297461636725,0.25,2.375,0.25
232,./stim/processed_extracts/true/21\3_va.mov,true,AU15,13,21,6,-0.008105471518779491,1.0,4.0,1.0
233,./stim/processed_extracts/true/22\2_va.mov,true,AU15,8,22,7,0.2514342989054893,0.8571428571428571,2.4285714285714284,0.8571428571428571
234,./stim/processed_extracts/true/23\1_va.mov,true,AU15,9,23,3,0.6261371689606883,0.0,2.0,0.0
235,./stim/processed_extracts/true/23\3_va.mov,true,AU15,7,23,4,-0.15722790619092097,0.5,1.5,0.5
236,./stim/processed_extracts/true/24\3_va.mov,true,AU15,10,24,6,0.0202046536449118,0.6666666666666666,2.1666666666666665,0.6666666666666666
237,./stim/processed_extracts/true/24\4_va.mov,true,AU15,8,24,7,0.14792476305007057,0.42857142857142855,2.5714285714285716,0.42857142857142855
238,./stim/processed_extracts/true/24\5_va.mov,true,AU15,8,24,2,-0.06300188123013138,1.0,2.5,1.0
239,./stim/processed_extracts/true/26\4_va.mov,true,AU15,10,26,5,-0.09253162072733524,0.6,2.4,0.6
240,./stim/processed_extracts/true/26\6_va.mov,true,AU15,7,26,6,0.0013535882904302896,0.5,3.0,0.5
241,./stim/processed_extracts/true/27\1_va.mov,true,AU15,8,27,4,0.015183040345848596,0.75,2.25,0.75
242,./stim/processed_extracts/true/27\3_va.mov,true,AU15,11,27,7,0.03519769751211476,0.7142857142857143,3.0,0.7142857142857143
243,./stim/processed_extracts/true/28\1_va.mov,true,AU15,8,28,6,0.6102980262508582,0.6666666666666666,3.3333333333333335,0.6666666666666666
244,./stim/processed_extracts/true/28\3_va.mov,true,AU15,6,28,6,0.1365567695386981,0.6666666666666666,1.6666666666666667,0.6666666666666666
245,./stim/processed_extracts/true/29\1_va.mov,true,AU15,6,29,5,0.14430866857401242,0.8,2.0,0.8
246,./stim/processed_extracts/true/30\3_va.mov,true,AU15,13,30,6,0.2265124243219827,1.0,2.1666666666666665,1.0
247,./stim/processed_extracts/true/31\3_va.mov,true,AU15,9,31,5,-0.3607978881083469,0.6,3.0,0.6
248,./stim/processed_extracts/true/31\7_va.mov,true,AU15,10,31,6,0.15778866673305617,1.0,3.0,1.0
249,./stim/processed_extracts/true/31\8_va.mov,true,AU15,10,31,3,-0.0040710247911338,0.6666666666666666,2.6666666666666665,0.6666666666666666
250,./stim/processed_extracts/true/32\1_va.mov,true,AU15,14,32,7,0.009965201211413673,0.8571428571428571,2.2857142857142856,0.8571428571428571
251,./stim/processed_extracts/true/32\3_va.mov,true,AU15,11,32,9,0.1984554759667822,0.7777777777777778,2.2222222222222223,0.7777777777777778
252,./stim/processed_extracts/true/34\5_va.mov,true,AU15,16,34,9,-0.01568264723375067,1.0,3.111111111111111,1.0
253,./stim/processed_extracts/true/34\7_va.mov,true,AU15,9,34,4,0.2560054732850674,0.25,2.0,0.25
254,./stim/processed_extracts/true/35\2_va.mov,true,AU15,9,35,5,0.14504714036524968,0.8,3.0,0.8
255,./stim/processed_extracts/true/35\5_va.mov,true,AU15,7,35,4,0.2743767265610923,0.75,2.5,0.75
256,./stim/processed_extracts/true/36\3_va.mov,true,AU15,9,36,6,-0.15562364535231366,0.16666666666666666,3.1666666666666665,0.16666666666666666
257,./stim/processed_extracts/true/36\4_va.mov,true,AU15,13,36,6,0.14297059183897556,0.5,2.5,0.5
258,./stim/processed_extracts/true/37\1_va.mov,true,AU15,6,37,8,0.0949123576440296,0.625,3.0,0.625
259,./stim/processed_extracts/true/37\4_va.mov,true,AU15,7,37,5,-0.2707632039560363,0.6,2.6,0.6
260,./stim/processed_extracts/true/38\4_va.mov,true,AU15,16,38,5,0.009237777123333075,1.0,2.8,1.0
261,./stim/processed_extracts/true/39\1_va.mov,true,AU15,7,39,6,-0.43159606748237855,1.0,3.1666666666666665,1.0
262,./stim/processed_extracts/true/39\3_va.mov,true,AU15,10,39,5,-0.06893933405551958,1.0,3.2,1.0
263,./stim/processed_extracts/true/40\1_va.mov,true,AU15,7,40,4,0.38278236722556097,0.5,2.5,0.5
264,./stim/processed_extracts/true/40\2_va.mov,true,AU15,12,40,9,-0.395993971195718,0.6666666666666666,2.0,0.6666666666666666
265,./stim/processed_extracts/true/40\4_va.mov,true,AU15,15,40,5,0.18273387568436847,0.8,2.8,0.8
266,./stim/processed_extracts/true/41\1_va.mov,true,AU15,9,41,6,0.2777030956696293,0.5,2.5,0.5
267,./stim/processed_extracts/true/42\5_va.mov,true,AU15,13,42,6,-0.005036407978484856,0.8333333333333334,3.3333333333333335,0.8333333333333334
268,./stim/processed_extracts/true/43\2_va.mov,true,AU15,7,43,5,-0.27207974600091694,1.0,3.2,1.0
269,./stim/processed_extracts/true/43\4_va.mov,true,AU15,8,43,8,-0.41883663334452037,0.875,2.875,0.875
270,./stim/processed_extracts/true/43\6_va.mov,true,AU15,7,43,4,-0.049930926144925385,1.0,2.75,1.0
271,./stim/processed_extracts/true/44\2_va.mov,true,AU15,12,44,11,-0.0034574739168021173,0.5454545454545454,2.272727272727273,0.5454545454545454
272,./stim/processed_extracts/true/44\3_va.mov,true,AU15,8,44,4,0.1598319118940481,0.75,2.75,0.75
273,./stim/processed_extracts/true/45\3_va.mov,true,AU15,7,45,8,0.18218362419269102,0.125,2.75,0.125
274,./stim/processed_extracts/true/46\2_va.mov,true,AU15,8,46,5,-0.04942070179946633,0.4,2.8,0.4
275,./stim/processed_extracts/true/47\3_va.mov,true,AU15,9,47,5,0.12939181877381248,0.2,1.8,0.2
276,./stim/processed_extracts/true/47\7_va.mov,true,AU15,13,47,5,0.43310089650900013,0.8,2.8,0.8
277,./stim/processed_extracts/true/48\5_va.mov,true,AU15,12,48,9,0.12344881855732963,0.5555555555555556,2.4444444444444446,0.5555555555555556
278,./stim/processed_extracts/true/48\8_va.mov,true,AU15,8,48,7,0.02339065545199298,0.42857142857142855,3.2857142857142856,0.42857142857142855
279,./stim/processed_extracts/true/49\1_va.mov,true,AU15,9,49,6,0.007192661368628667,0.6666666666666666,2.3333333333333335,0.6666666666666666
280,./stim/processed_extracts/true/50\1_va.mov,true,AU15,8,50,5,-0.28864640743387576,0.4,2.4,0.4
281,./stim/processed_extracts/true/51\3_va.mov,true,AU15,7,51,8,0.071160960999936,0.5,2.0,0.5
282,./stim/processed_extracts/true/52\2_va.mov,true,AU15,10,52,5,-0.07630954086590643,0.6,2.6,0.6
283,./stim/processed_extracts/true/52\3_va.mov,true,AU15,10,52,8,0.25250382118970216,0.75,2.5,0.75
284,./stim/processed_extracts/true/53\1_va.mov,true,AU15,7,53,4,-0.29307015873432585,0.75,2.0,0.75
285,./stim/processed_extracts/true/53\2_va.mov,true,AU15,11,53,9,0.19716039556959836,0.7777777777777778,2.5555555555555554,0.7777777777777778
286,./stim/processed_extracts/true/54\1_va.mov,true,AU15,7,54,4,-0.20775570507070382,0.5,2.5,0.5
287,./stim/processed_extracts/true/54\3_va.mov,true,AU15,10,54,4,-0.25507280029684876,0.75,3.0,0.75
288,./stim/processed_extracts/true/54\5_va.mov,true,AU15,8,54,4,0.2822249584496446,0.0,2.5,0.0
289,./stim/processed_extracts/true/55\1_va.mov,true,AU15,14,55,8,-0.04083435352109924,0.25,2.375,0.25
290,./stim/processed_extracts/true/55\6_va.mov,true,AU15,9,55,8,-0.15384333341728776,0.625,2.25,0.625
291,./stim/processed_extracts/true/56\1_va.mov,true,AU15,7,56,7,-0.006314598938278035,0.7142857142857143,2.4285714285714284,0.7142857142857143
292,./stim/processed_extracts/true/57\1_va.mov,true,AU15,11,57,3,0.32096643986590356,1.0,2.6666666666666665,1.0
293,./stim/processed_extracts/true/57\3_va.mov,true,AU15,13,57,6,0.02214500513943442,0.8333333333333334,2.6666666666666665,0.8333333333333334
294,./stim/processed_extracts/true/58\3_va.mov,true,AU15,9,58,4,-0.458299914886956,0.75,2.5,0.75
295,./stim/processed_extracts/true/58\5_va.mov,true,AU15,10,58,4,0.45055755291946287,0.25,2.75,0.25
296,./stim/processed_extracts/true/59\1_va.mov,true,AU15,9,59,6,-0.5670779407501179,0.6666666666666666,2.1666666666666665,0.6666666666666666
297,./stim/processed_extracts/true/59\3_va.mov,true,AU15,10,59,4,-0.0636870811108815,0.75,2.5,0.75
298,./stim/processed_extracts/true/60\1_va.mov,true,AU15,6,60,6,-0.20538909367272454,0.3333333333333333,2.3333333333333335,0.3333333333333333
299,./stim/processed_extracts/true/60\5_va.mov,true,AU15,14,60,3,-0.064234184167285,1.0,3.0,1.0
300,./stim/processed_extracts/true/1\3_va.mov,true,AU17,26,1,6,0.06924938572903491,1.0,3.3333333333333335,1.0
301,./stim/processed_extracts/true/2\1_va.mov,true,AU17,11,2,6,0.041866384210762234,0.3333333333333333,3.5,0.3333333333333333
302,./stim/processed_extracts/true/3\2_va.mov,true,AU17,15,3,5,0.4240278773462096,0.8,3.2,0.8
303,./stim/processed_extracts/true/3\7_va.mov,true,AU17,7,3,5,-0.026297394533316296,0.4,3.2,0.4
304,./stim/processed_extracts/true/4\4_va.mov,true,AU17,7,4,7,0.01626213643553076,0.7142857142857143,2.4285714285714284,0.7142857142857143
305,./stim/processed_extracts/true/4\7_va.mov,true,AU17,19,4,5,0.2384833958602173,0.8,3.4,0.8
306,./stim/processed_extracts/true/5\1_va.mov,true,AU17,19,5,4,0.27128235194238964,1.0,3.0,1.0
307,./stim/processed_extracts/true/5\2_va.mov,true,AU17,15,5,4,-0.25356730440537484,0.5,3.25,0.5
308,./stim/processed_extracts/true/5\5_va.mov,true,AU17,7,5,5,-0.09838855628312809,0.6,2.4,0.6
309,./stim/processed_extracts/true/6\3_va.mov,true,AU17,23,6,2,0.42677598095948666,1.0,4.0,1.0
310,./stim/processed_extracts/true/7\3_va.mov,true,AU17,7,7,9,-0.08937223346331642,0.7777777777777778,2.7777777777777777,0.7777777777777778
311,./stim/processed_extracts/true/8\1_va.mov,true,AU17,7,8,7,0.43411028057714246,0.42857142857142855,2.142857142857143,0.42857142857142855
312,./stim/processed_extracts/true/8\3_va.mov,true,AU17,5,8,5,-0.027568726060830957,0.6,1.8,0.6
313,./stim/processed_extracts/true/9\2_va.mov,true,AU17,6,9,8,-0.014742303653268856,1.0,3.625,1.0
314,./stim/processed_extracts/true/10\5_va.mov,true,AU17,12,10,9,-0.33221578215872216,0.4444444444444444,2.5555555555555554,0.4444444444444444
315,./stim/processed_extracts/true/11\7_va.mov,true,AU17,22,11,8,-0.1417102061177781,0.875,3.25,0.875
316,./stim/processed_extracts/true/11\8_va.mov,true,AU17,24,11,5,0.06142731536719421,0.4,2.8,0.4
317,./stim/processed_extracts/true/11\9_va.mov,true,AU17,19,11,6,0.2721463827576417,0.6666666666666666,3.3333333333333335,0.6666666666666666
318,./stim/processed_extracts/true/12\1_va.mov,true,AU17,8,12,5,-0.3110130603289011,0.6,2.8,0.6
319,./stim/processed_extracts/true/12\3_va.mov,true,AU17,13,12,7,0.3155735483651602,0.42857142857142855,3.142857142857143,0.42857142857142855
320,./stim/processed_extracts/true/13\2_va.mov,true,AU17,12,13,10,0.3599268977770845,0.5,2.4,0.5
321,./stim/processed_extracts/true/13\6_va.mov,true,AU17,18,13,6,0.12808056155328554,1.0,3.0,1.0
322,./stim/processed_extracts/true/14\2_va.mov,true,AU17,7,14,5,-0.056900036508816074,0.4,2.6,0.4
323,./stim/processed_extracts/true/14\3_va.mov,true,AU17,15,14,8,0.5857020867233348,0.625,3.375,0.625
324,./stim/processed_extracts/true/15\1_va.mov,true,AU17,8,15,6,0.4083163655478106,0.5,3.3333333333333335,0.5
325,./stim/processed_extracts/true/15\2_va.mov,true,AU17,13,15,6,-0.0010857804874987692,1.0,2.8333333333333335,1.0
326,./stim/processed_extracts/true/16\3_va.mov,true,AU17,6,16,6,-0.1111060141173401,0.8333333333333334,2.3333333333333335,0.8333333333333334
327,./stim/processed_extracts/true/16\4_va.mov,true,AU17,7,16,10,0.06944538369803224,0.4,2.3,0.4
328,./stim/processed_extracts/true/18\4_va.mov,true,AU17,9,18,5,0.01629267514813325,0.4,2.8,0.4
329,./stim/processed_extracts/true/19\1_va.mov,true,AU17,7,19,9,-0.146005937092966,0.5555555555555556,3.111111111111111,0.5555555555555556
330,./stim/processed_extracts/true/19\4_va.mov,true,AU17,10,19,7,0.17088977811700776,1.0,3.2857142857142856,1.0
331,./stim/processed_extracts/true/21\2_va.mov,true,AU17,15,21,8,-0.42718818034950173,0.25,2.375,0.25
332,./stim/processed_extracts/true/21\3_va.mov,true,AU17,13,21,6,0.0024614255852153186,1.0,4.0,1.0
333,./stim/processed_extracts/true/22\2_va.mov,true,AU17,8,22,7,-0.03846151477769224,0.8571428571428571,2.4285714285714284,0.8571428571428571
334,./stim/processed_extracts/true/23\1_va.mov,true,AU17,9,23,3,0.551507280181133,0.0,2.0,0.0
335,./stim/processed_extracts/true/23\3_va.mov,true,AU17,7,23,4,-0.6908222653134407,0.5,1.5,0.5
336,./stim/processed_extracts/true/24\3_va.mov,true,AU17,10,24,6,0.214772058462147,0.6666666666666666,2.1666666666666665,0.6666666666666666
337,./stim/processed_extracts/true/24\4_va.mov,true,AU17,8,24,7,0.06889206833707248,0.42857142857142855,2.5714285714285716,0.42857142857142855
338,./stim/processed_extracts/true/24\5_va.mov,true,AU17,8,24,2,0.13745080134115,1.0,2.5,1.0
339,./stim/processed_extracts/true/26\4_va.mov,true,AU17,10,26,5,0.1751449005229464,0.6,2.4,0.6
340,./stim/processed_extracts/true/26\6_va.mov,true,AU17,7,26,6,0.1378986165965337,0.5,3.0,0.5
341,./stim/processed_extracts/true/27\1_va.mov,true,AU17,8,27,4,0.21241802919221303,0.75,2.25,0.75
342,./stim/processed_extracts/true/27\3_va.mov,true,AU17,11,27,7,-0.15706385235200063,0.7142857142857143,3.0,0.7142857142857143
343,./stim/processed_extracts/true/28\1_va.mov,true,AU17,8,28,6,0.5113635893159018,0.6666666666666666,3.3333333333333335,0.6666666666666666
344,./stim/processed_extracts/true/28\3_va.mov,true,AU17,6,28,6,0.06503797042136819,0.6666666666666666,1.6666666666666667,0.6666666666666666
345,./stim/processed_extracts/true/29\1_va.mov,true,AU17,6,29,5,0.1676527113023529,0.8,2.0,0.8
346,./stim/processed_extracts/true/30\3_va.mov,true,AU17,13,30,6,0.18500407117515566,1.0,2.1666666666666665,1.0
347,./stim/processed_extracts/true/31\3_va.mov,true,AU17,9,31,5,-0.569819479500595,0.6,3.0,0.6
348,./stim/processed_extracts/true/31\7_va.mov,true,AU17,10,31,6,0.2819450977061281,1.0,3.0,1.0
349,./stim/processed_extracts/true/31\8_va.mov,true,AU17,10,31,3,0.1988505421489515,0.6666666666666666,2.6666666666666665,0.6666666666666666
350,./stim/processed_extracts/true/32\1_va.mov,true,AU17,14,32,7,-0.09907875738940077,0.8571428571428571,2.2857142857142856,0.8571428571428571
351,./stim/processed_extracts/true/32\3_va.mov,true,AU17,11,32,9,0.2343552923993603,0.7777777777777778,2.2222222222222223,0.7777777777777778
352,./stim/processed_extracts/true/34\5_va.mov,true,AU17,16,34,9,0.3760284787332959,1.0,3.111111111111111,1.0
353,./stim/processed_extracts/true/34\7_va.mov,true,AU17,9,34,4,-0.03663278698741203,0.25,2.0,0.25
354,./stim/processed_extracts/true/35\2_va.mov,true,AU17,9,35,5,0.4159564177372633,0.8,3.0,0.8
355,./stim/processed_extracts/true/35\5_va.mov,true,AU17,7,35,4,0.05384545994565349,0.75,2.5,0.75
356,./stim/processed_extracts/true/36\3_va.mov,true,AU17,9,36,6,0.329614763427785,0.16666666666666666,3.1666666666666665,0.16666666666666666
357,./stim/processed_extracts/true/36\4_va.mov,true,AU17,13,36,6,0.4887188587053035,0.5,2.5,0.5
358,./stim/processed_extracts/true/37\1_va.mov,true,AU17,6,37,8,-0.551212204246014,0.625,3.0,0.625
359,./stim/processed_extracts/true/37\4_va.mov,true,AU17,7,37,5,-0.35782682511232283,0.6,2.6,0.6
360,./stim/processed_extracts/true/38\4_va.mov,true,AU17,16,38,5,-0.003909901112632992,1.0,2.8,1.0
361,./stim/processed_extracts/true/39\1_va.mov,true,AU17,7,39,6,-0.0886047577505055,1.0,3.1666666666666665,1.0
362,./stim/processed_extracts/true/39\3_va.mov,true,AU17,10,39,5,0.5357761427784049,1.0,3.2,1.0
363,./stim/processed_extracts/true/40\1_va.mov,true,AU17,7,40,4,0.2953784137872663,0.5,2.5,0.5
364,./stim/processed_extracts/true/40\2_va.mov,true,AU17,12,40,9,-0.28001214008821246,0.6666666666666666,2.0,0.6666666666666666
365,./stim/processed_extracts/true/40\4_va.mov,true,AU17,15,40,5,-0.11410909051062194,0.8,2.8,0.8
366,./stim/processed_extracts/true/41\1_va.mov,true,AU17,9,41,6,-0.24973208970146463,0.5,2.5,0.5
367,./stim/processed_extracts/true/42\5_va.mov,true,AU17,13,42,6,0.09436266720486804,0.8333333333333334,3.3333333333333335,0.8333333333333334
368,./stim/processed_extracts/true/43\2_va.mov,true,AU17,7,43,5,-0.15258950643055208,1.0,3.2,1.0
369,./stim/processed_extracts/true/43\4_va.mov,true,AU17,8,43,8,-0.011547091258564223,0.875,2.875,0.875
370,./stim/processed_extracts/true/43\6_va.mov,true,AU17,7,43,4,0.34922649570332825,1.0,2.75,1.0
371,./stim/processed_extracts/true/44\2_va.mov,true,AU17,12,44,11,-0.08198625863701826,0.5454545454545454,2.272727272727273,0.5454545454545454
372,./stim/processed_extracts/true/44\3_va.mov,true,AU17,8,44,4,-0.06970931667017755,0.75,2.75,0.75
373,./stim/processed_extracts/true/45\3_va.mov,true,AU17,7,45,8,0.16889004277659403,0.125,2.75,0.125
374,./stim/processed_extracts/true/46\2_va.mov,true,AU17,8,46,5,0.0010530941824631148,0.4,2.8,0.4
375,./stim/processed_extracts/true/47\3_va.mov,true,AU17,9,47,5,0.20621953119091913,0.2,1.8,0.2
376,./stim/processed_extracts/true/47\7_va.mov,true,AU17,13,47,5,0.1434660710448381,0.8,2.8,0.8
377,./stim/processed_extracts/true/48\5_va.mov,true,AU17,12,48,9,-0.10449588336559584,0.5555555555555556,2.4444444444444446,0.5555555555555556
378,./stim/processed_extracts/true/48\8_va.mov,true,AU17,8,48,7,-0.02541425169662074,0.42857142857142855,3.2857142857142856,0.42857142857142855
379,./stim/processed_extracts/true/49\1_va.mov,true,AU17,9,49,6,0.4491744111851106,0.6666666666666666,2.3333333333333335,0.6666666666666666
380,./stim/processed_extracts/true/50\1_va.mov,true,AU17,8,50,5,-0.05258400818985278,0.4,2.4,0.4
381,./stim/processed_extracts/true/51\3_va.mov,true,AU17,7,51,8,0.35718248004492253,0.5,2.0,0.5
382,./stim/processed_extracts/true/52\2_va.mov,true,AU17,10,52,5,-0.04757714551185419,0.6,2.6,0.6
383,./stim/processed_extracts/true/52\3_va.mov,true,AU17,10,52,8,0.21043791277346344,0.75,2.5,0.75
384,./stim/processed_extracts/true/53\1_va.mov,true,AU17,7,53,4,-0.6436260985741387,0.75,2.0,0.75
385,./stim/processed_extracts/true/53\2_va.mov,true,AU17,11,53,9,-0.07010427980642524,0.7777777777777778,2.5555555555555554,0.7777777777777778
386,./stim/processed_extracts/true/54\1_va.mov,true,AU17,7,54,4,-0.2747159908714099,0.5,2.5,0.5
387,./stim/processed_extracts/true/54\3_va.mov,true,AU17,10,54,4,-0.03301403079988726,0.75,3.0,0.75
388,./stim/processed_extracts/true/54\5_va.mov,true,AU17,8,54,4,-0.33104934607581066,0.0,2.5,0.0
389,./stim/processed_extracts/true/55\1_va.mov,true,AU17,14,55,8,0.07043967559708687,0.25,2.375,0.25
390,./stim/processed_extracts/true/55\6_va.mov,true,AU17,9,55,8,0.03533090389013876,0.625,2.25,0.625
391,./stim/processed_extracts/true/56\1_va.mov,true,AU17,7,56,7,0.3185202910952289,0.7142857142857143,2.4285714285714284,0.7142857142857143
392,./stim/processed_extracts/true/57\1_va.mov,true,AU17,11,57,3,0.11380889048453377,1.0,2.6666666666666665,1.0
393,./stim/processed_extracts/true/57\3_va.mov,true,AU17,13,57,6,0.4051063890989022,0.8333333333333334,2.6666666666666665,0.8333333333333334
394,./stim/processed_extracts/true/58\3_va.mov,true,AU17,9,58,4,-0.2911290383186002,0.75,2.5,0.75
395,./stim/processed_extracts/true/58\5_va.mov,true,AU17,10,58,4,0.3512393589458156,0.25,2.75,0.25
396,./stim/processed_extracts/true/59\1_va.mov,true,AU17,9,59,6,0.213581908351282,0.6666666666666666,2.1666666666666665,0.6666666666666666
397,./stim/processed_extracts/true/59\3_va.mov,true,AU17,10,59,4,-0.11256555163572429,0.75,2.5,0.75
398,./stim/processed_extracts/true/60\1_va.mov,true,AU17,6,60,6,-0.07838610006737526,0.3333333333333333,2.3333333333333335,0.3333333333333333
399,./stim/processed_extracts/true/60\5_va.mov,true,AU17,14,60,3,0.12387853096179118,1.0,3.0,1.0
400,./stim/processed_extracts/true/1\3_va.mov,true,AU23,26,1,6,0.14726920499870275,1.0,3.3333333333333335,1.0
401,./stim/processed_extracts/true/2\1_va.mov,true,AU23,11,2,6,0.29201608088972736,0.3333333333333333,3.5,0.3333333333333333
402,./stim/processed_extracts/true/3\2_va.mov,true,AU23,15,3,5,0.31944869958415895,0.8,3.2,0.8
403,./stim/processed_extracts/true/3\7_va.mov,true,AU23,7,3,5,-0.02046628907729727,0.4,3.2,0.4
404,./stim/processed_extracts/true/4\4_va.mov,true,AU23,7,4,7,-0.1713417168549929,0.7142857142857143,2.4285714285714284,0.7142857142857143
